"","SerialNo","Point","StRegion","Region","PopBand","PerOO","PerSEG","PropWSpk","GOR","LACode","LAName","ConCode","WConId","WConN","triwales","WtFactor","OldWt","Country","XYVer","OddEven","XYComp","IntDate","SIntDate","StTIM","Househld","RSex","RAge","P2Sex","P2Age","P2Rel3","P2Rel2","P2Rel","P3Sex","P3Age","P3Rel3","P3Rel2","P3Rel","P4Sex","P4Age","P4Rel3","P4Rel2","P4Rel","P5Sex","P5Age","P5Rel3","P5Rel2","P5Rel","P6Sex","P6Age","P6Rel3","P6Rel2","P6Rel","P7Sex","P7Age","P7Rel3","P7Rel2","P7Rel","RAgeCat","RAgeCat2","RSexAge","RSexAge2","MarStat5","MarStat","Married","SmSexPar","NumCh","NCh415","NCh318","HhCh04","HhCh511","HhCh1215","HhCh1617","RCh04","RCh511","RCh1215","RCh1617","HhType","REconAc2","RLastJb2","SEconAc2","SLastJb2","RJbType","SJbType","Readpap","WhPaper","Internt","SupParty","ClosePty","PartyIDN","Partyid1","PartyId2","PtyAlleg","Idstrng","Politics","NeedHelp","CareSat","EdSat","NHSSat","SchPrv","SchVol","HospPrv","HospVol","CarePrv","CareVol","DocTrust","Teachtrs","SocWTrus","ChoHosp","ChoHosp2","ChoTreat","ChoTrea2","ChoCare","ChoCare2","ChTght","ChTght2","ChSch","ChSch2","SpecSch","RegSch","SchAffd","HospAffd","Vouch","InfoSch","InfoDoc","Inspect","GPVis","MealHos","MusicLe","TripMus","HEFee","HEFeeWhn","PAlive","Contpars","FamCare2","CareCos2","NHSView","NHSGlob","NHSCash","EdGlob","EdCash","LAGlob","LACash","Voted2","WhenDecd","VoteC2","YVtClsC","VoteL2","YVtClsL","ScWBrit","Vote1st2","Vote2nd2","MostImp1","MostImp2","MostImp3","MostImp4","MostImp5","VotUKGE2","DfWnScW","DfWnGE","CoalitW2","CoalPC2","EvBlair","EvMorgan","EvWJones","EvGerman","EvBourne","Iraq1","YPBan","Preschg","WindF","WaleParl","WaleParS","WalShInd","DecWFB","DecNHS","DecSch","DecDef","WRowWM","DoesInfl","OughInfl","SNHSIEW2","SNHSWhW2","EdStIEW2","EdStWhW2","SLivIEW2","SLivWhW2","UKIntNat","NatINat2","RegBias2","WhBias2","SRSocCl1","SRSocCl2","SRSocCl","NatClass","NatID","SCInstr","SCDone","SCRetn","SCNote","DisNew3","PrivMed","PrivPaid","SocTrust","Tenure1","Tenure2","RWelshSp","Religion","ReligSum","FamRelig","FrlSum","ChAttend","NatBrit","NatEng","NatEuro","NatIrish","NatNI","NatScot","NatUlst","NatWelsh","NatAsia","NatAfric","NatOth","NatNone","BestNatU","RaceOri2","RPrivEd","OthChld3","ChPrivEd","PrivEd2","StatSC","SchQual","PschQual","EdQual1","EdQual2","EdQual3","EdQual4","EdQual12","EdQual13","EdQual36","EdQual26","EdQual27","EdQual28","EdQual29","EdQual30","EdQual31","EdQual32","EdQual22","EdQual23","EdQual24","EdQual25","EdQual33","EdQual34","EdQual10","EdQual11","EdQual17","EdQual18","EdQual19","EdQual20","EdQual21","EdQual37","EdQual38","EdQual39","HEdQual","HEdQual2","Vote05","VotSW03C","RLastJob","REmplyee","RSuperv","RMany","RSuper","RSupman2","ROcSect2","REmpWork","WkJbHrsI","REmpSta2","SIC92Gp","MinGrp","SMajGrp","MajGrp","SEG2","SEG","SEGGrp","SOCCLas","RGCLass","GHCLass","GHGrp","R2SOC200","IndexNo","R2ES2000","NSSEC","SECFlag","SEG3","SC","SOC90","SOCStatu","ASOC90","SIC2003","P2LastJb","P2Emplye","P2Superv","P2Many","Super2","Supman3","P2OcSec2","P2EmpWrk","P2JbHrsI","P2EmpSt2","SIC92Gp2","MinGrp2","SMajGrp2","MajGrp2","SEG4","SEG5","SEGGrp2","SOCCLas2","RGCLass2","GHCLass2","GHGrp2","P2SOC200","IndexNo2","ES2001","NSSEC2","SECFlag2","SEG6","SC2","SOC91","SOCStat2","ASOC91","SIC2004","UnionSA","AnyBN3","BenefOAP","BenefWar","BenefWid","BenefUB","BenefIS2","BenefPC","BenefCB","BenefCTC","BenefFC","BenefHB","BenefCT","BenefInc","BenefDLA","BenefAtA","BenefSev","BenefICA","BenefInd","BenefOth","MainInc4","HHincome","PhoneX","PhoneBc2","PhoneX2","ComeBac3","THANK","EndTIM","Duration","Serial_N","Issue_N2","INT_NUM2","AIntDate","ADuratio","QStart","QPart","AVersion","ACountry","ASex","AAge","HSTATUS","VCHOICE","ASCDone","SCDone2","SCRetn2","Outcome","IntLang","card","intro","batch","language","ScFailCl","HoFailCl","ParHlpLn","TeJobWel","HlthResp","PSLisCom","PBLisCom","PriNHSn1","PriScn1","ScDecChi","HoDecWho","SecSchEd","NHSpatie","nhsoutp2","nhsinp2","UKGvJob","WAGovJob","PropRep","ProPRNat","ProPRLoc","LikeCon","LikeLab","LikeLD","LikePC","swquiz1b","swquiz3b","quizscbu","swquz42","quz100am","ReDistrb","BigBusnn","Wealth","RichLaw","Indust4","TradVals","StifSent","DeathApp","Obey","WrongLaw","Censor","RsexChck","RageChck","SQDate2","leftrigh","libauth","filter_$"
"11",10205,102,11,4,1,NA,NA,0.71,11,"00NA","Isle of Anglesey","","W040","Ynys Mon Co Const",2,1.03104930991429,1.11545741324921,3,1,1,1,2007-06-26,2007-06-26,16:01:36,4,2,32,1,39,1,1,1,1,9,2,2,2,2,6,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,2,2,10,9,1,1,1,1,2,2,2,0,2,0,0,0,2,0,0,-9,10,3,3,-3,3,1,1,6,2,2,2,5,7,4,10,2,4,2,3,2,2,4,4,4,4,4,4,2,2,3,1,4,1,4,1,3,1,3,1,3,4,4,2,2,4,1,1,1,5,5,5,5,2,2,2,2,5,1,4,2,1,2,1,3,1,4,4,8,2,2,2,3,8,2,98,-2,-2,-2,-2,0,5,5,2,2,6,98,5,98,98,1,1,4,2,5,8,3,3,2,2,2,3,1,1,3,2,2,1,3,1,4,4,2,1,4,2,2,3,3,1,1,1,-9,2,2,-1,2,3,2,1,0,-9,0,-9,-9,2,2,2,2,2,2,2,1,2,2,2,2,8,9,2,-1,2,3,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,-9,"",-9,-9,0,38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5323,19393,3,9.1,0,12,3.2,507,0,-9,45,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,97,1,2,2,1,1,16:49:07,48,10205,1,"2009",2007-06-26,48,1,1,2,3,2,32,3,5,1,1,1,111,1,1,2009,2188,1,3,3,1,1,4,3,2,1,4,1,2,8,2,2,4,2,8,3,3,3,98,5,98,6,8,8,8,4,8,4,4,2,2,2,2,2,2,2,4,2,2,32,26062007,2.8,3.66666666666667,1
"12",10206,102,11,4,1,NA,NA,0.71,11,"00NA","Isle of Anglesey","","W040","Ynys Mon Co Const",2,0.389787673859059,0.557728706624606,3,2,2,1,2007-06-23,2007-06-23,11:02:39,1,2,99,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,8,9,16,14,9,9,9,3,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,99,9,1,4,2,-1,2,2,2,20,99,8,98,-1,5,4,5,5,2,8,8,4,5,8,2,3,2,2,1,3,1,2,1,3,1,8,1,2,3,3,2,2,3,1,1,3,5,5,3,5,2,2,3,-1,-1,3,1,2,2,8,8,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,3,1,2,8,5,98,98,98,98,3,3,1,4,8,8,3,8,8,3,2,1,8,8,2,8,8,9,3,8,3,2,3,-1,2,-1,2,3,4,1,1,1,-9,2,2,-1,8,99,9,2,1,-9,1,-9,1,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,-1,3,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,0,0,-9,1,2,-9,0,3,3,3,40,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7,-9,-9,-9,-9,-9,-9,-9,89,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,97,2,-1,2,2,1,11:49:23,47,10206,1,"2009",2007-06-23,47,1,1,2,3,2,99,3,5,1,1,1,111,1,1,2009,3128,1,4,5,1,4,2,1,1,1,1,8,1,8,8,1,4,2,2,1,1,1,98,98,98,98,8,2,1,1,8,1,4,1,3,4,3,3,4,2,3,3,2,99,23062007,2.6,3,1
"13",10208,102,11,4,1,NA,NA,0.71,11,"00NA","Isle of Anglesey","","W040","Ynys Mon Co Const",2,1.35777911909804,1.11545741324921,3,1,2,1,2007-07-05,2007-07-05,18:06:15,2,1,18,2,54,4,4,3,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,1,1,1,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,-1,-1,1,4,2,-1,1,2,1,2,2,2,5,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3,8,3,2,3,1,4,4,4,2,3,2,5,2,2,2,3,3,3,4,4,2,3,2,3,1,1,4,3,4,2,2,3,2,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,3,1,1,5,5,5,98,98,1,5,3,4,4,3,2,1,1,1,2,3,1,2,3,2,3,2,3,2,3,3,2,1,4,2,2,3,7,1,1,1,-9,2,2,-1,1,2,1,1,0,-9,0,-9,-9,2,2,1,2,2,2,2,2,2,2,2,2,3,9,2,2,-1,3,-1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,5,0,0,-9,1,2,-9,0,3,1,2,40,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5434,3754,7,12.2,0,7,3.2,620,0,-9,55,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,17,1,1,2,2,1,18:49:11,43,10208,1,"2009",2007-07-05,43,1,1,2,3,1,18,3,5,1,1,1,111,1,1,2009,2140,1,5,5,3,4,3,4,4,8,1,8,1,1,8,4,9,8,2,2,2,2,2,7,4,4,3,1,1,2,2,2,2,2,2,3,5,3,2,4,4,3,1,18,5072007,2.2,2.5,0
"14",10209,102,11,4,1,NA,NA,0.71,11,"00NA","Isle of Anglesey","","W040","Ynys Mon Co Const",2,0.945120951632818,1.11545741324921,3,1,1,1,2007-06-12,2007-06-12,15:42:12,2,1,46,2,44,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,7,1,3,-3,3,1,1,1,1,2,1,2,2,2,5,3,5,4,4,2,4,2,3,2,2,2,2,3,4,3,2,2,2,2,2,3,2,4,2,2,3,5,1,2,5,2,1,2,5,5,1,5,2,2,2,6,7,1,1,2,1,2,2,8,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,1,0,6,2,98,98,1,5,1,2,3,3,3,3,3,3,2,1,1,1,5,1,3,1,4,1,4,1,2,2,2,-1,2,3,3,1,1,1,-9,2,2,-1,2,97,9,3,7,-9,7,-9,7,2,2,2,2,2,2,2,1,2,2,2,2,8,9,2,1,2,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,5,3,1,1,2,-9,0,3,3,5,39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,8133,-9,7,11.2,0,10,4,-9,-9,-9,15,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,1,1,2,1,1,16:22:11,40,10209,1,"2009",2007-06-12,40,1,1,1,3,1,46,3,5,1,1,1,111,1,1,2009,1029,1,5,5,9,1,1,5,2,8,4,1,2,1,2,2,4,4,1,5,5,5,4,6,2,4,1,1,1,1,1,5,5,3,1,1,5,2,1,1,5,2,1,46,12062007,3,3.33333333333333,1
"15",10213,102,11,4,1,NA,NA,0.71,11,"00NA","Isle of Anglesey","","W040","Ynys Mon Co Const",2,0.374702117485797,0.557728706624606,3,1,1,1,2007-06-26,2007-06-26,17:36:22,1,2,54,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,4,4,12,11,5,3,2,3,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,-1,-1,1,4,2,-1,1,2,2,11,9,8,98,-1,4,4,4,4,2,3,2,4,4,2,2,2,3,3,2,2,1,2,1,3,1,3,1,3,1,1,2,2,4,3,1,4,4,5,4,4,2,3,2,6,3,1,1,2,1,3,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,2,2,1,1,7,8,4,5,98,2,2,2,1,3,3,2,2,2,2,2,1,2,2,3,3,3,2,3,2,2,3,3,-1,4,1,1,3,5,1,1,1,-9,2,2,-1,2,2,1,3,3,-9,3,-9,1,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,1,2,3,2,1,1,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,7,-9,2,2,-9,0,-9,-9,0,60,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3422,5955,3,9.1,0,5.1,2,381,0,-9,52,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,97,1,1,2,2,1,18:44:10,68,10213,1,"2009",2007-06-26,68,1,1,2,3,2,54,3,5,1,1,1,111,1,1,2009,2187,1,4,4,2,4,4,3,3,1,1,1,2,2,8,3,2,3,2,2,2,2,4,6,3,3,3,1,2,8,8,4,3,3,3,3,1,1,2,1,2,1,2,54,26062007,3.2,4.66666666666667,1
"16",10217,102,11,4,1,NA,NA,0.71,11,"00NA","Isle of Anglesey","","W040","Ynys Mon Co Const",2,1.88192473156153,1.67318611987382,3,2,1,1,2007-06-23,2007-06-23,12:45:24,3,1,20,1,51,4,4,3,2,48,4,4,3,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,1,1,1,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,-1,-1,1,4,1,1,1,2,2,12,10,5,11,-1,4,4,3,2,2,4,4,3,3,2,2,2,2,3,1,2,2,2,1,3,2,2,1,2,2,3,2,2,3,3,3,4,2,3,3,2,3,-1,2,1,3,8,3,2,1,1,1,3,1,4,4,97,-3,-3,-3,1,-3,-3,18,-2,-2,-2,-2,97,3,3,2,8,1,3,5,4,3,2,2,4,4,8,8,3,1,1,1,8,2,2,1,4,8,8,9,8,9,4,2,2,2,4,1,1,3,1,1,1,1,-9,2,2,-1,1,1,1,1,1,-9,1,-9,7,2,2,2,2,2,2,2,1,2,2,2,2,8,9,2,2,-1,3,-1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,97,0,-9,2,2,-9,0,-9,-9,0,55,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5111,-9,3,9.2,0,14,2,-9,-9,-9,1,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,98,1,1,2,2,1,13:21:52,36,10217,1,"2009",2007-06-23,36,1,1,2,3,1,20,3,5,1,1,1,111,1,1,2009,3129,1,4,4,3,4,4,3,3,1,1,1,8,2,8,2,2,4,8,3,3,3,98,98,98,98,8,8,8,8,8,4,3,3,3,3,3,2,4,2,2,2,1,20,23062007,3.2,3.5,1
"17",10218,102,11,4,1,NA,NA,0.71,11,"00NA","Isle of Anglesey","","W040","Ynys Mon Co Const",2,0.720344031588382,1.11545741324921,3,1,2,1,2007-07-05,2007-07-05,19:35:29,2,2,80,1,78,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,15,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,9,2,9,2,3,3,1,7,2,2,2,12,10,5,11,-1,3,2,4,3,4,3,3,3,3,3,3,4,2,4,1,2,1,2,1,2,2,2,2,2,3,3,1,2,3,2,8,2,5,5,3,3,3,-1,3,-1,-1,1,2,2,2,8,8,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,3,1,1,0,98,98,98,98,2,2,2,2,3,8,2,2,1,1,2,1,1,1,3,2,3,1,3,4,3,2,1,-1,4,1,1,3,3,1,1,1,-9,1,2,-1,2,1,1,3,0,-9,3,-9,7,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,1,2,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,1,0,2,2,1,20,20,-9,-9,2,70,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1185,19109,2,8.1,0,2.1,2,370,0,-9,85,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,97,1,2,2,2,1,20:33:55,58,10218,1,"2009",2007-07-05,58,1,1,2,3,2,80,3,5,1,1,1,111,1,1,2009,2139,1,5,5,1,8,2,9,2,1,1,1,2,1,2,1,4,5,8,3,3,3,7,0,98,3,1,9,4,9,1,5,3,3,2,4,1,2,1,1,1,1,2,80,5072007,3.4,4.83333333333333,1
"18",10219,102,11,4,1,NA,NA,0.71,11,"00NA","Isle of Anglesey","","W040","Ynys Mon Co Const",2,0.450868165288153,0.557728706624606,3,2,1,1,2007-06-30,2007-06-30,10:48:21,1,1,79,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,7,6,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,-9,9,4,-1,-1,3,4,1,7,2,2,1,2,2,2,5,3,2,4,2,8,2,4,4,3,3,3,3,3,3,3,1,2,1,3,1,3,8,8,8,8,1,4,2,2,3,1,1,4,3,3,3,3,2,1,3,-1,-1,1,2,1,1,2,2,2,1,4,1,10,6,2,1,3,2,10,3,-2,-2,-2,-2,2,4,4,8,8,7,5,6,5,7,1,1,1,2,3,3,2,2,2,1,2,1,1,1,3,1,3,1,2,1,3,2,2,1,4,1,1,1,5,1,1,1,-9,2,2,-1,1,1,1,3,0,-9,3,-9,7,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,1,2,3,2,1,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,2,2,2,4,1,1,16,16,2,3,4,30,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2314,6228,6,4.1,0,5.1,2,233,1,-9,80,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,1,1,8,1,1,11:36:44,48,10219,1,"2009",2007-06-30,48,1,1,2,3,1,79,3,5,1,1,1,111,1,1,2009,2189,1,5,5,1,1,1,2,2,2,1,1,2,1,1,1,4,2,2,5,5,5,6,8,5,6,1,1,1,1,8,4,3,4,2,2,1,1,1,1,2,2,1,79,30062007,3,4.66666666666667,1
"19",10301,103,11,4,1,NA,NA,0.37,11,"00NC","Gwynedd","","W023","Meirionnydd Nant Conwy Co Const",2,0.540873934182105,0.557728706624606,3,1,1,1,2007-06-30,2007-06-30,12:43:26,1,2,47,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,4,4,12,11,5,3,2,3,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,-1,-1,1,4,1,1,1,2,1,5,7,4,10,3,4,2,4,5,4,4,3,4,2,4,4,3,3,3,3,4,2,3,2,3,2,3,2,3,2,2,2,1,2,2,2,4,5,5,2,4,2,2,1,3,3,1,2,2,1,4,2,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,4,4,2,2,5,7,6,98,98,1,1,4,4,4,2,2,1,1,1,2,1,2,1,3,2,3,1,5,1,3,2,2,2,2,-1,2,2,2,1,1,1,-9,2,2,-1,2,10,4,2,0,-9,3,-9,7,1,2,2,2,2,2,2,1,2,2,2,2,8,9,2,1,2,3,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,0,3,4,5,98,-9,1,1,31,31,1,3,4,48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6115,23400,6,10,0,8,3.2,644,0,-9,85,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,1,1,2,1,1,13:27:41,44,10301,1,"2218",2007-06-30,44,1,1,2,3,2,47,3,5,1,1,1,111,1,1,2218,4054,1,4,4,2,4,4,5,4,1,1,1,1,2,2,3,9,3,2,4,4,4,7,4,8,9,2,2,2,3,2,1,1,1,1,1,1,1,1,1,2,1,2,47,30062007,1,4.83333333333333,1
"20",10302,103,11,4,1,NA,NA,0.37,11,"00NC","Gwynedd","","W023","Meirionnydd Nant Conwy Co Const",2,0.682130235635715,0.557728706624606,3,2,2,1,2007-07-01,2007-07-01,16:10:29,1,1,61,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,6,5,6,5,5,3,2,3,0,0,0,0,0,0,0,0,0,0,0,-9,8,2,-1,-1,3,4,1,6,2,2,1,1,1,1,2,2,3,4,2,2,2,4,4,4,4,2,4,3,2,2,2,4,1,3,2,4,2,2,2,4,1,5,1,2,3,2,1,2,5,5,2,4,2,1,3,-1,-1,3,1,2,1,2,2,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,1,8,7,4,98,98,98,4,2,4,5,5,5,2,3,2,3,2,2,4,2,5,3,3,2,3,3,2,2,2,2,1,-1,1,4,4,1,1,1,-9,1,2,-1,2,10,4,3,3,-9,3,-9,7,1,1,2,2,2,2,2,2,2,2,2,2,1,9,2,1,2,3,2,2,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,8,8,1,98,2,1,1,9,9,2,1,4,60,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,8229,-9,6,10,0,8,3.2,-9,-9,-9,45,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,8,4,2,-1,2,1,1,16:57:38,47,10302,1,"2218",2007-07-01,47,1,1,2,3,1,61,3,5,1,1,1,111,1,1,2218,4053,1,3,4,1,2,3,4,2,1,1,1,2,1,2,1,1,2,2,9,9,9,99,99,99,99,2,2,2,3,2,3,2,2,2,2,3,3,2,2,3,2,1,61,1072007,2.2,3.5,1
"21",10304,103,11,4,1,NA,NA,0.37,11,"00NC","Gwynedd","","W023","Meirionnydd Nant Conwy Co Const",2,0.519900064808914,0.557728706624606,3,2,2,1,2007-07-02,2007-07-02,09:33:56,1,2,70,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,15,13,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,-9,9,4,-1,-1,3,4,1,11,1,1,-1,20,99,8,98,-1,3,4,2,2,5,3,2,4,2,4,2,4,2,3,3,4,3,4,2,3,2,3,2,3,2,4,2,2,3,3,4,4,5,4,2,2,2,1,3,-1,-1,3,2,3,1,2,1,3,2,4,1,97,-3,-3,-3,2,-3,-3,14,-2,-2,-2,-2,97,3,2,1,8,3,5,2,98,98,3,4,2,1,4,4,2,1,2,2,2,2,1,1,3,2,8,9,4,3,2,2,2,2,4,1,1,4,4,1,1,1,-9,2,1,2,1,1,1,3,0,-9,3,-9,7,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,1,1,2,2,1,1,0,2,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,97,97,4,1,1,8,8,1,3,4,50,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2314,-9,6,4.1,0,5.1,2,-9,-9,-9,80,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,97,1,2,1,2,1,10:12:49,39,10304,1,"2218",2007-07-02,39,1,1,2,3,2,70,3,5,1,1,1,111,1,1,2218,4059,1,3,3,1,2,1,2,2,1,1,1,1,2,2,4,4,3,3,5,5,5,98,98,98,98,1,1,4,1,8,4,4,3,5,3,2,2,3,2,2,3,2,70,2072007,3.8,3.66666666666667,1
